date,S,E,I1,I2,R,beta
2020-02-25,11578524.645016422,52.20008192496015,12.04225925026509,0.0,0.0,5.000027742024004
2020-02-26,11578513.083552903,60.683111060171754,14.153638593084661,0.7157068114144408,0.251757816598182,4.750767821019356
2020-02-27,11578491.230856644,75.58744934326977,18.096982320908275,2.844846183489154,1.1289445824363822,4.176160730000804
2020-02-28,11578453.565878522,99.73774186511181,25.27522865497909,6.7969973147182206,3.515690622135306,3.4542760532274257
2020-02-29,11578406.382232003,128.10606077627807,34.536067503331175,11.84265706844067,8.027513204626757,3.0061007237578385
2020-03-01,11578351.253317889,159.4434329377187,45.41521259891288,17.834743728029608,14.951138020244437,2.7280364438682265
2020-03-02,11578260.201222358,210.35146230798853,63.0600482253303,27.775894601710306,27.514519471077215,2.2574640059366575
2020-03-03,11578117.754882036,287.37630664274525,90.45773826809875,43.3972138137633,49.925019805596,1.7805460383518856
2020-03-04,11577935.757439438,381.3334606345234,124.96215760432011,63.39653949353104,83.47118255786327,1.5551290044883366
2020-03-05,11577706.107592136,495.567478615042,167.60839764326337,88.59056581217509,131.05813736350004,1.4239308651164526
2020-03-06,11577419.340368979,633.7256164472474,219.80240767864476,119.91101738902263,196.16610964256438,1.3371149867855752
2020-03-07,11577064.995653415,799.4865696010548,283.15548877905707,158.42948635506536,282.89376082221617,1.2735838612580188
2020-03-08,11576631.733878028,996.4523133778422,359.39663320346716,205.3532015227364,396.0425236284415,1.2229244943011761
2020-03-09,11576107.506214002,1228.0168375191727,450.29445853633206,261.99290032919754,541.1878596229012,1.179591009333659
2020-03-10,11575479.781732025,1497.214897548945,557.5805837110241,329.7174816427794,724.7253092332528,1.1405141081878325
2020-03-11,11574735.828957634,1806.5577448984236,682.8704901176727,409.90093456815293,953.8854100220171,1.1039756237552567
2020-03-12,11573863.040742444,2157.8686707920683,827.5815860937539,503.8637753621829,1236.7137790309655,1.0690286661055666
2020-03-13,11572849.288209062,2552.130816652673,992.8510916797102,612.8107282172881,1582.0137954407485,1.0351757687411258
2020-03-14,11571683.280993445,2989.3646629272944,1179.4581857482585,737.7668968889632,1999.250562767319,1.0021931109559932
2020-03-15,11570354.89046254,3468.566926774326,1387.7581294221764,879.5158633416154,2498.416598890537,0.9700391413791302
2020-03-16,11568855.401391124,3987.726354980397,1617.6387570976983,1038.5451110972515,3089.862484936675,0.93878246593736
2020-03-17,11567177.675363932,4543.913296755276,1868.5061284303792,1215.0049167638779,3784.0993848437333,0.9085547330839282
2020-03-18,11565316.210774977,5133.439232429575,2139.3027418334423,1408.6859381720421,4591.583754738097,0.8795204912770493
2020-03-19,11563267.106307529,5752.063415367429,2428.55784860547,1619.0190597565215,5522.497091987197,0.8518426969133314
2020-03-20,11561027.96001881,6395.207594012644,2734.462322122983,1845.0979669195904,6586.534700206142,0.8256512889476256
2020-03-21,11558597.722791784,7058.161846978472,3054.956879896987,2085.720981853697,7792.716354904203,0.8010361377258219
2020-03-22,11555976.515156554,7736.275478791553,3387.8260434497056,2339.4468723176933,9149.228819507907,0.7780460104554772
2020-03-23,11553165.424761357,8425.121168282594,3730.791180490147,2604.659294099998,10663.306735687698,0.7566943205437587
2020-03-24,11550166.29998927,9120.624656981878,4081.596800931053,2879.6347798820143,12341.155021435015,0.7369668191175824
2020-03-25,11546981.563376836,9819.14665571328,4438.0845025973495,3162.609524901754,14187.912792924137,0.7188250245652703
2020-03-26,11543614.069885254,10517.506228091432,4798.248079622348,3451.840098613649,16207.655862963837,0.7022071156151451
2020-03-27,11540067.014173003,11212.955942073802,5160.265937364813,3745.653384348726,18403.431937533624,0.6870312374555373
2020-03-28,11536343.88643027,11903.119974033925,5522.511369453427,4042.4825456714516,20777.320409129174,0.6731966925640039
2020-03-29,11532448.48464501,12585.896974568423,5883.541812169803,4340.887365340123,23330.507607810272,0.660584668064469
2020-03-30,11528384.983836977,13259.335588034128,6242.068777635767,4639.558371063576,26063.367967925136,0.6490603533851442
2020-03-31,11524158.051729009,13921.498672056186,6596.911873015892,4937.305352869914,28975.54158778692,0.6384750451575265
2020-04-01,11519772.983533604,14570.343119152232,6946.943744231163,5233.032615129186,32065.99942538611,0.62867265381925
2020-04-02,11515235.82228483,15203.640721396017,7291.036129448495,5525.705562521745,35333.089473630316,0.619500370391405
2020-04-03,11510553.448631689,15818.943819322858,7628.01632952493,5814.314835278851,38774.56072807999,0.6108167001633418
2020-04-04,11505733.621274065,16413.60202592391,7956.639912036295,6097.8440323070645,42387.56562483198,0.6025007952117946
2020-04-05,11500784.960724808,16984.823574107053,8275.58399813358,6375.246309986452,46168.645065294004,0.5944568964739947
2020-04-06,11495716.881034967,17529.76800959761,8583.459728597249,6645.43305294067,50113.70288301394,0.5866171181944083
2020-04-07,11490539.469556548,18045.66266721543,8878.842200845851,6907.27564729619,54217.977911488815,0.5789407282950004
2020-04-08,11485263.315127974,18529.93744097824,9160.314974731593,7159.620063015334,58476.02195684126,0.5714147569560689
2020-04-09,11479899.305284454,18980.35453474647,9426.525325077122,7401.313116526723,62881.691323140636,0.5640478189119001
2020-04-10,11474458.412852986,19395.117882351227,9676.24192852061,7631.237443811349,67428.1581373986,0.5568655590351701
2020-04-11,11468951.467890482,19772.970372668555,9908.410879465431,7848.351374904548,72107.94529359681,0.5499064798965865
2020-04-12,11463388.923698707,20113.27367449111,10122.207870176966,8051.730708639294,76912.98665107304,0.5432172203309475
2020-04-13,11457780.629076999,20416.064011539936,10317.083657575433,8240.60971831933,81834.71252464973,0.5368494637817264
