date,S,E,I1,I2,R,beta
2020-02-25,4504810.188541036,54.65607547756514,11.844986716531002,0.0,0.0,5.000073811174314
2020-02-26,4504791.538161138,66.7742437673806,15.621132435968072,2.0205414373599746,0.7360598275256233,4.148810804216972
2020-02-27,4504786.600885483,69.4503692339847,16.573032090826793,2.778711437782714,1.2873654571135444,4.158346450042105
2020-02-28,4504785.226458679,70.00896423315949,16.92690732582954,2.965093176190841,1.563005178096228,4.1835412459901224
2020-02-29,4504778.641229141,74.27087296620033,18.238767627003703,3.5398669392546833,2.0000197444296157,4.0633470613298766
2020-03-01,4504750.82777054,91.63353723191713,23.695661631638384,6.5764915443650045,3.958579574822121,3.3945249231292665
2020-03-02,4504716.634665586,111.38758845872002,30.549883931030983,10.532115182684885,7.589364692486617,2.967682628483665
2020-03-03,4504671.8687199745,135.83598232767406,39.5767111530513,15.80026879203045,13.613897358186364,2.5741048807440325
2020-03-04,4504611.946595293,167.10976800443925,51.47141764429858,22.918974032458447,23.251287374531433,2.2106752950803163
2020-03-05,4504519.859020792,213.75875225045175,69.4081039565452,33.844439821658256,39.83140588533356,1.7519912938192082
2020-03-06,4504396.668776632,273.2205194279822,92.91155567065009,48.41765410216589,65.48791598519377,1.4202088252450022
2020-03-07,4504247.106877722,341.89941388553655,120.59648083083154,65.92729768485793,101.18175082308436,1.2511251997377828
2020-03-08,4504067.509174918,421.1887253615611,152.7662829504912,86.59024879680696,148.66357569769235,1.153933031237459
2020-03-09,4503853.086537587,512.8584659234767,190.0473544918136,110.76869376777395,209.96402902999847,1.0918763870415493
2020-03-10,4503598.652383107,618.6179161192251,233.17960483600064,138.91482499619934,287.3683677042975,1.0488773758450374
2020-03-11,4503298.7226739405,740.041764470776,282.9505901628431,171.55892123364413,383.4681054455712,1.0164713942209016
2020-03-12,4502947.670545021,878.4650448937946,340.1368562498818,209.2807922995207,501.19864935027425,0.9896890805522942
2020-03-13,4502539.935860212,1034.8540058930319,405.4438715699765,252.67286835434368,643.8558428521043,0.9654249059412394
2020-03-14,4502070.285863005,1209.6618332212956,479.4411797221195,302.2972659136565,815.0873665518964,0.9416938084635372
2020-03-15,4501534.12130354,1402.6776829323182,562.4924922477348,358.6375546589699,1018.855713755395,0.9172522651831673
2020-03-16,4500927.816938644,1612.8804075857372,654.6825916039986,422.0459724123623,1259.36984625437,0.8913831790429184
2020-03-17,4500249.077291996,1838.3128130356606,755.7450128135326,492.6876002024726,1540.9833276554618,0.8637506291942598
2020-03-18,4499497.269491331,2076.0058067311716,864.9973998373986,570.4842975786393,1868.0580680609746,0.8343110641920168
2020-03-19,4498673.686230152,2321.9818827165095,981.2955396046196,655.0632895212335,2244.7952904139875,0.8032348208186665
2020-03-20,4497781.690718515,2571.3622864003605,1103.0176498187209,745.7171312312857,2675.039211374167,0.7708514467370949
2020-03-21,4496826.689947165,2818.6013861533306,1228.0909312240171,841.3830753612789,3162.063547912691,0.7376183059136002
2020-03-22,4495815.909189299,3057.8420242762772,1354.0699149118345,940.6505185182102,3708.355933837322,0.7040793868203146
2020-03-23,4494757.986259683,3283.346485658886,1478.2669616431044,1041.8031703173717,4315.420073283039,0.6708217606713722
2020-03-24,4493662.436019795,3489.9405792996836,1597.9232970495948,1142.8972002064438,4983.617998574874,0.6384314817178357
2020-03-25,4492539.056277393,3673.4049879952495,1710.399889283604,1241.8699951625033,5712.073182728619,0.6074450390377814
2020-03-26,4491397.3555014,3830.7554029926896,1813.3626084477016,1336.668331820503,6498.649325980187,0.5783165232865791
2020-03-27,4490246.068156092,3960.3797467463723,1904.9368121784862,1425.3807484926228,7340.010787839067,0.5513989192826698
2020-03-28,4489092.798130553,4062.0305871728137,1983.813000216059,1506.3579459832017,8231.760622141544,0.5269366689417232
2020-03-29,4487943.798414843,4136.700387079683,2049.294874434345,1578.3074731909967,9168.642843685906,0.5050809777492762
2020-03-30,4486803.875790906,4186.4165974078915,2101.2925103647035,1640.3542228122553,10144.788922068352,0.4859063285899938
2020-03-31,4485676.409769511,4213.984549589497,2140.268952066899,1692.0640342521242,11153.98570967837,0.4694203330341992
2020-04-01,4484563.461151431,4222.712212201001,2167.1514292223073,1733.4321356877724,12189.942437298892,0.45557438564650393
2020-04-02,4483465.946336461,4216.141147418853,2183.220956712707,1764.8417860332934,13246.53719031993,0.4442652174484915
2020-04-03,4482383.856216121,4197.801024360953,2189.991964870695,1787.000486387019,14318.02765852248,0.43533970036544867
2020-04-04,4481316.4935902115,4171.004831088768,2189.093045660556,1800.8618427913473,15399.215907055399,0.4285959268429419
2020-04-05,4480262.704774607,4138.696772821505,2182.158187646678,1807.541216018422,16485.56200425431,0.42379211556331403
2020-04-06,4479221.090316051,4103.353655177766,2170.735600528025,1808.2327489259858,17573.24609309557,0.4206515010191864
2020-04-07,4478190.186587953,4066.935097957015,2156.2173272355585,1804.1338350583267,18659.182526956865,0.4188732500370423
2020-04-08,4477168.60917695,4030.8786740726364,2139.791666905466,1796.3814428130515,19740.992623169343,0.4181458678646171
2020-04-09,4476155.155814147,3996.13124305484,2122.4179790403377,1786.0031311656812,20816.944602078005,0.41816294951222427
2020-04-10,4475148.871200161,3963.206048687157,2104.8213279924485,1773.8837915416354,21885.870298023336,0.4186393321629235
2020-04-11,4474149.076045792,3932.257737575375,2087.5034435530756,1760.74754939019,22947.06825485891,0.4193268951175242
2020-04-12,4473155.369183318,3903.163106219328,2070.766089048772,1747.1532861703374,24000.201986618045,0.4200214944798546
2020-04-13,4472167.614637697,3875.5962552500496,2054.741417324034,1733.5012874795561,25045.200752814413,0.42056693651605814
2020-04-14,4471185.912943328,3849.100369676801,2039.4254080186488,1720.0479424475911,26082.168328740314,0.420858960798031
2020-04-15,4470210.556516885,3823.156883343519,2024.7127231586385,1706.9258587981956,27111.30349829572,0.4208441392742721
2020-04-16,4469241.977145564,3797.245717331754,2010.4309904723154,1694.1672800571303,28132.83462414782,0.4205121409191806
2020-04-17,4468280.6889160145,3770.8960483796095,1996.3725624737915,1681.7288387447009,29146.969435844243,0.4198887164366357
2020-04-18,4467327.222719845,3743.732978533209,1982.3236103441222,1669.5161931152227,30153.860122368387,0.41903127919880695
2020-04-19,4466382.056235118,3715.5170815860647,1968.0908755908356,1657.4078612983071,31153.5832140396,0.418021321511915
2020-04-20,4465445.552185792,3686.1672115442193,1953.524403625714,1645.277550839042,32146.133443282888,0.4169526170595069
2020-04-21,4464517.913886886,3655.7627624812544,1938.533723044787,1633.0137062694016,33131.430203414966,0.41592013508761266
2020-04-22,4463599.154580637,3624.533505147434,1923.0964811887634,1620.5349214680048,34109.33432139239,0.4150174460013285
2020-04-23,4462689.076357267,3592.8432824328147,1907.2609165130712,1607.8006849206515,35079.67221750466,0.41433381684903914
2020-04-24,4461787.260307755,3561.1676498897723,1891.1432344968546,1594.8175846216398,36042.264526219406,0.4139522399985268
2020-04-25,4460893.070312099,3530.064537940617,1874.920720062798,1581.641297955751,36996.956537860606,0.4139450654342105
2020-04-26,4460005.670534873,3500.139624116756,1858.820893249908,1568.3746727167718,37943.64809030629,0.41437089497655843
2020-04-27,4459124.049077126,3472.0143404863825,1843.1080421121533,1555.1623557022147,38882.32074782996,0.4152750543296886
2020-04-28,4458247.046301187,3446.2967974379403,1828.069104525338,1542.1829459516548,39813.060516050755,0.4166847501019945
2020-04-29,4457373.398810806,3423.5452661390627,1813.9985665499403,1529.6395422595729,40736.074928679125,0.4185965114901451
2020-04-30,4456501.80207588,3404.2239344827008,1801.1806442752065,1517.7486362138388,41651.70358937878,0.4209681773195789
2020-05-01,4455630.984456815,3388.6590750875853,1789.8691851565018,1506.7270724064301,42560.421116917525,0.42371448445726834
2020-05-02,4454759.786017522,3377.0014398335447,1780.2668618142352,1496.7773208846518,43462.831472888916,0.4267081185123202
2020-05-03,4453887.235886856,3369.198911453462,1772.505713158722,1488.071866239728,44359.653021917075,0.42978501343479264
2020-05-04,4453012.619327998,3364.9848756469896,1766.631211284799,1480.7379712768125,45251.69426675604,0.43276038478123513
2020-05-05,4452135.527279942,3363.884742996226,1762.5922660989231,1474.8444498816984,46139.821015286936,0.43544603046880526
2020-05-06,4451255.891478608,3365.2334183460016,1760.2379898690283,1470.3919574340225,47024.91674123168,0.43766299278397325
2020-05-07,4450374.007451155,3368.199354965874,1759.3201511644124,1467.3074720872983,47907.838606262245,0.4392547407009524
2020-05-08,4449490.5452401005,3371.813778617861,1759.500289261392,1465.4429367385326,48789.37175978351,0.44009415537334534
2020-05-09,4448606.548446831,3375.003547135752,1760.3603912467997,1464.5776575061839,49670.18436426608,0.4400885585271147
2020-05-10,4447723.414711779,3376.633030607486,1761.4169576566148,1464.4240229843895,50550.785456163416,0.43918599394373276
2020-05-11,4446842.84803896,3375.561294794727,1762.139779986254,1464.6365991236662,51431.48757337296,0.43738060063760603
2020-05-12,4445966.788107924,3370.7060036995085,1761.9762070759405,1464.8250994103892,52312.37630765446,0.43470714077028666
2020-05-13,4445097.324999979,3361.1053293912732,1760.3788972598177,1464.571165155348,53193.28913874165,0.4312373134111437
2020-05-14,4444236.605192563,3345.972830331667,1756.8349939837117,1463.4481817023739,54073.80556821633,0.42707288057408604
2020-05-15,4443386.738403057,3324.7386056882683,1750.8938339907631,1461.0428091520453,54953.2498783675,0.4223372739550099
2020-05-16,4442549.714592591,3297.0716171101794,1742.190414923844,1456.976427038139,55830.706886391294,0.4171658956330322
2020-05-17,4441727.331705091,3262.887438096288,1730.4625277348894,1450.9244977785406,56705.04995441518,0.41170555695397293
2020-05-18,4440921.131870058,3222.3465258817732,1715.561859428833,1442.6324343909591,57574.979537358675,0.4061104059035364
2020-05-19,4440132.354445594,3175.8378914018294,1697.4588328874252,1431.9272036534853,58439.070017872764,0.4005352700093695
2020-05-20,4439361.906544669,3123.951487617894,1676.240566302719,1418.7240381284942,59295.822113769835,0.39513233369741235
2020-05-21,4438610.345173606,3067.446951165806,1652.1033388997428,1403.028184309551,60143.71777932636,0.39004989704487
2020-05-22,4437877.872094267,3007.2183820999962,1625.341090723264,1384.9323165250314,60981.27464468448,0.385427929776599
2020-05-23,4437164.341110381,2944.2565654376785,1596.330663078658,1364.6103531130525,61807.097448617176,0.3813953129291552
2020-05-24,4436469.271291132,2879.6149973934234,1565.5152103450844,1342.3084483847758,62619.92438462062,0.3780692108537138
2020-05-25,4435791.865593283,2814.379167909761,1533.3873527413457,1318.3341059867432,63418.66692971228,0.3755518222262
2020-05-26,4435131.037627441,2749.6360157220984,1500.4724178819743,1293.0441499850772,64202.44241034605,0.37392614702003746
2020-05-27,4434485.44574853,2686.4441502655804,1467.3119200828692,1266.8319934504702,64970.59894246656,0.3732526677353614
2020-05-28,4433853.532093795,2625.806665820217,1434.4476363772085,1240.1145778742953,65722.7325655084,0.373569399030269
2020-05-29,4433233.5595871005,2568.6520712307233,1402.4072352093403,1213.319460861092,66458.69659565442,0.374896078180986
2020-05-30,4432623.643075289,2515.8246147177897,1371.6928627251111,1186.872840440578,67178.6035577756,0.3772379409256569
2020-05-31,4432021.774661271,2468.0818780688733,1342.7731270575064,1161.1893355340608,67882.82049735895,0.3805904762149842
2020-06-01,4431425.83973349,2426.1011325003456,1316.0787390953788,1136.6640785998484,68571.95886692454,0.3849467993192077
2020-06-02,4430833.62736009,2390.4888405647453,1292.0018519061905,1113.6675052194114,69246.86050292758,0.39029575042090314
2020-06-03,4430242.844836344,2361.784051758525,1270.8971429247295,1092.542627765512,69908.58132615176,0.3966128994404921
2020-06-04,4429651.143006284,2340.4513271598094,1253.0821391585905,1073.6037995773431,70558.37400300286,0.4038471895049385
2020-06-05,4429056.151733471,2326.8664959472285,1238.8350055702272,1057.135605497617,71197.6700371157,0.4119105334022635
2020-06-06,4428455.516321201,2321.3051546623747,1228.3903235236926,1043.390932837904,71828.06100129268,0.42067727811627215
2020-06-07,4427846.933937487,2323.933719719936,1221.93453516634,1032.5882683942443,72451.27831762351,0.4299811805589491
2020-06-08,4427228.1924594985,2334.8006229791854,1219.601166442504,1024.9085168688316,73069.17117645811,0.43961758666322703
2020-06-09,4426597.203837729,2353.834638570797,1221.4666975138248,1020.4915765168693,73683.68240263138,0.44935691060130295
