date,S,E,I1,I2,R,beta
2020-03-05,21854388.773234494,51.13561823087539,11.941284171428714,0.0,0.0,5.000014431175144
2020-03-06,21854383.301959153,55.33546915748701,12.786762442405996,0.3651446459965351,0.06096255284063952,4.8801985104737104
2020-03-07,21854374.1783511,61.56532361803674,14.42021463686206,1.289360716355869,0.397455908493041,4.57469237627952
2020-03-08,21854355.58119782,73.64563714344833,17.941035396650033,3.320580978615468,1.3630190403839308,3.9939694101869017
2020-03-09,21854331.848146174,87.96567091618493,22.736422889255643,6.031139617311921,3.270895764857467,3.469458053271916
2020-03-10,21854299.776812702,106.01736769792622,29.319615774737635,9.954753311473523,6.784653723170386,2.927813123230677
2020-03-11,21854262.469163314,125.18802715292102,37.11688377078912,14.733981987393403,12.345893461245367,2.5182994591136874
2020-03-12,21854205.365761004,153.08928050486486,48.857247680948944,22.239265420506936,22.303251652421128,1.936799548055037
2020-03-13,21854134.913072977,183.91791815284893,63.2218489615207,31.84046241017063,37.96194418798359,1.4878609931185522
2020-03-14,21854048.554795984,217.576845387398,80.24451803261063,43.912918663469405,61.5659548476117,1.0964345026007911
2020-03-15,21853958.5485871,246.75851940001877,96.98633612319615,56.766525473847175,92.79383901561623,0.8795822751082616
2020-03-16,21853866.98130009,270.43880633965887,112.58701358302602,69.8492930423482,131.99520754735573,0.7256663551606088
2020-03-17,21853776.261549134,287.67899446029014,126.25471049593723,82.52594990378884,179.12741070841747,0.6066735467996871
2020-03-18,21853689.242339678,297.7136107090523,137.24066397773305,94.09251325102427,233.55588810282362,0.5135248791082317
2020-03-19,21853607.818146,300.55756949124805,145.09794129413606,103.99258630233827,294.37485819863497,0.4380111393789055
2020-03-20,21853533.281488694,296.7483126239425,149.62243220403704,111.79812082327886,360.38680501653033,0.3760512686994823
2020-03-21,21853466.308442358,287.2360325280352,150.85411983549056,117.24040072372097,430.1944545236056,0.3251402134605815
2020-03-22,21853407.027628586,273.2269403086023,149.04871695559046,120.22211547957464,502.30477696191326,0.2835053165699502
2020-03-23,21853355.137126744,256.0216288900571,144.6265867685862,120.80954201669282,575.2325965640126,0.2497750616613588
2020-03-24,21853310.036670767,236.87809625672435,138.11055033460528,119.20776501010715,647.592341838746,0.22284480592665415
2020-03-25,21853270.951599028,216.91402073804775,130.06411121068808,115.72474929878673,718.1695323366357,0.20181151936922131
2020-03-26,21853237.036410358,197.04957818479983,121.03848063614718,110.73099935669902,785.9677333434079,0.18592677462762472
2020-03-27,21853207.451863352,177.98665097831764,111.53294274896585,104.62073865138346,850.2307195719437,0.17457864241492885
2020-03-28,21853181.414681274,160.21662380824895,101.97011987176379,97.77893167612791,910.4427021328678,0.16727878183048706
2020-03-29,21853158.224991936,144.04555510867877,92.68496376670933,90.55659328081315,966.3114295389713,0.1636381321757053
2020-03-30,21853137.277501315,129.62751997003164,83.92451327387757,83.25498198614176,1017.7397289482883,0.1633469640925104
2020-03-31,21853118.060487766,117.00075103847885,75.85515132451694,76.1179132906693,1064.7908076597157,0.16616566491367235
2020-04-01,21853100.146869477,106.12219525745667,68.57447412675596,69.33072705983034,1107.651795181574,0.17190960740883485
2020-04-02,21853083.18156033,96.8972199612461,62.125185382450184,63.0241481282568,1146.5989279102876,0.18042989224189826
2020-04-03,21853066.867758416,89.2033208138534,56.50903002692912,57.28125627192687,1181.9666477769647,0.19159160052334426
2020-04-04,21853050.95480533,82.90690685467312,51.699397438063244,52.145992966477245,1214.1218462355425,0.20523383329318248
2020-04-05,21853035.228839833,77.87377824486232,47.651675320536036,47.63191473331843,1243.4436228058723,0.22113318854891373
2020-04-06,21853019.505997133,73.97497379998372,44.31113077587825,43.73027305736911,1270.3082750801539,0.23896703352314613
2020-04-07,21853003.628229138,71.0890034245645,41.61844142601258,40.41689499707185,1295.078831799841,0.25828383465769844
2020-04-08,21852987.461433135,69.10158856468209,39.5131737717887,37.65763859432294,1318.0982478697708,0.2784952323777803
2020-04-09,21852970.895191025,67.90409745012309,37.93564229246642,35.41241881089731,1339.685343620773,0.2988962271366594
2020-04-10,21852953.843161076,67.3918191940355,36.827649250661054,33.637959725778956,1360.1326460108035,0.3187209302590761
2020-04-11,21852936.242929272,67.4631604196409,36.13264113947615,32.289538686787154,1379.7054397413144,0.33723013985797096
2020-04-12,21852918.05488866,68.01989194981122,35.795751557493794,31.32205115337977,1398.641533694499,0.35378895146501765
2020-04-13,21852899.260721426,68.96768131683686,35.76391686266402,30.69069108966166,1417.151449848908,0.3679169999984903
2020-04-14,21852879.86204088,70.216362837467,35.98602509693207,30.35142608346544,1435.418887327492,0.37930803223285503
2020-04-15,21852859.87930959,71.67991418179679,36.413017014109805,30.261338803559156,1453.6013848147916,0.3878268074952882
2020-04-16,21852839.351129774,73.2761146872797,36.997902639355054,30.37885858498081,1471.8311238807687,0.393479467930258
2020-04-17,21852818.333635036,74.92621585568997,37.695681807483794,30.66389045668627,1490.2158168063445,0.39638596767281425
2020-04-18,21852796.898988456,76.55549907838356,38.46330969255733,31.077871839761123,1508.839629162375,0.39676631055917494
2020-04-19,21852775.131816413,78.09553481004066,39.25997628468097,31.583852426113534,1527.764128013084,0.39494393380703385
2020-04-20,21852753.12341845,79.48784476387837,40.047933996724026,32.146748977296696,1547.0293282926568,0.39133498065018224
2020-04-21,21852730.964756723,80.68775907948577,40.79380691850466,32.73388605697686,1566.6549958544547,0.3864215481585695
2020-04-22,21852708.739256512,81.66753204259773,41.4701112646509,33.31581533465859,1586.6423921716164,0.3807181932503824
