date,S,E,I1,I2,R,beta
2020-02-26,28418353.73589498,227.16856106932812,56.85162773938068,0.0,0.0,5.000049971273474
2020-02-27,28418245.9848325,297.75379244110155,76.50110646326532,13.132018735082113,4.385907083739491,3.8560350868999826
2020-02-28,28418115.292603873,373.6125568484777,103.29963510030035,29.949161964219567,15.605457903577804,3.046373261871722
2020-02-29,28417974.262598462,446.3237322673144,133.10280526983402,49.07362381393172,34.99810318015368,2.5633058016052805
2020-03-01,28417835.845892396,509.2778753629686,162.00398863593958,68.57993453154513,62.054214311811045,2.2992449169061087
2020-03-02,28417550.539515607,642.0531379148235,219.43085900048845,107.8974206243357,117.84343399935563,1.479550232838655
2020-03-03,28417236.57652753,769.4504292468449,280.99837843095384,151.39422228040434,199.34720744124678,1.1594181198285758
2020-03-04,28416888.46897357,897.6060004164646,344.6208804227183,198.33721064533813,308.73661080031496,1.001508290153159
2020-03-05,28416499.604922265,1032.2033609990262,410.2699289827352,247.9696362960293,447.726028183787,0.9174845614651038
2020-03-06,28416061.97243898,1178.8311309727746,479.1036681764477,300.0977729117899,617.7750774405097,0.8735771702967495
2020-03-07,28415565.81740299,1343.3133828338305,553.0121863029182,355.170871867411,820.4751113431963,0.8540956288153957
2020-03-08,28414999.23670099,1532.0179922678115,634.4096992000382,414.213653917777,1057.9230419940932,0.8506961834832073
2020-03-09,28414347.729491524,1752.1287116507726,726.1696986568681,478.7473333078581,1333.0418768624347,0.8583704689503437
2020-03-10,28413593.74874555,2011.852465329298,831.6357989821398,550.7409188429026,1649.8597568051775,0.8736819056124824
2020-03-11,28412716.320545126,2320.517034468333,954.660291630226,632.5955875166895,2013.77003261749,0.893903625250981
2020-03-12,28411690.810543012,2688.5150156396753,1099.6313543811661,727.1487560901544,2431.7895212764115,0.9166072413845349
2020-03-13,28410488.92136608,3127.0560289656923,1271.4570337994578,837.678261700449,2912.8206543400506,0.9395040364672523
2020-03-14,28409079.02028333,3647.6844959087316,1475.4780667213022,967.8853723011084,3467.9100909899935,0.960435266889909
2020-03-15,28407426.90067868,4261.526674804657,1717.2843477865626,1121.8352943279513,4110.4830997697245,0.977449088377881
2020-03-16,28405497.084387127,4978.23501213329,2002.413579583483,1303.8349590071298,4856.52027388155,0.9888948547017041
2020-03-17,28403254.763300534,5804.613690706192,2335.9135710629002,1518.2295094627,5724.63141569102,0.9935012240343332
2020-03-18,28400668.403657578,6742.980930458325,2721.7601839041713,1769.1019481590536,6735.971194094036,0.9904179233642164
2020-03-19,28397712.866722923,7789.461931801172,3162.1520049548444,2059.8692333151803,7913.934676439527,0.9792485945491282
2020-03-20,28394372.720990635,8932.516058892688,3656.749635266746,2392.787545711401,9283.573434175518,0.960063807350435
2020-03-21,28390645.203496337,10152.12565524342,4201.975633224045,2768.4073505998017,10870.69066244775,0.9334123565473338
2020-03-22,28386542.112882517,11420.123329624672,4790.544668386714,3185.054010188759,12700.610541517348,0.9003139673231157
2020-03-23,28382090.114673622,12701.839388460447,5411.400552933425,3638.4421684441295,14796.674695295218,0.8621663976312139
2020-03-24,28377329.224934492,13958.967030583675,6050.163653202301,4121.535239351218,17178.587065681262,0.8206290818130088
2020-03-25,28372309.611256704,15153.228867775932,6690.102602284466,4624.732440670303,19860.78815435473,0.7774642919225527
2020-03-26,28367087.320978772,16250.115253400649,7313.5117302952085,5136.407710174137,22851.072354808086,0.7343559354341219
2020-03-27,28361719.697654974,17222.013345850602,7903.2656253918985,5643.747133827603,26149.650367850565,0.692755939990444
2020-03-28,28356261.21376386,18050.236351259067,8444.290182546185,6133.764685800838,29748.80013440875,0.6537866942748254
2020-03-29,28350760.231087685,18725.768432926,8924.724419464188,6594.341208643535,33633.16026853667,0.6182229115496933
2020-03-30,28345256.80083997,19248.932976144995,9336.645015935788,7015.137911728156,37780.62313571471,0.5865475760732123
2020-03-31,28339781.407228276,19628.318462361945,9676.34127025073,7388.279987188581,42163.706392975466,0.5590233242969714
2020-04-01,28334354.547650795,19879.22693825957,9944.195212852803,7708.762366088488,46751.23808012501,0.5357517019842125
2020-04-02,28328987.030437995,20021.85815264429,10144.250104307084,7974.5760261841,51510.17965125209,0.516714805076163
2020-04-03,28323680.863107476,20079.40056068745,10283.556602814242,8186.584187303361,56407.424161263756,0.5018013084830413
2020-04-04,28318430.61219611,20076.15385585153,10371.380600853521,8348.1946265639,61411.433639102615,0.4908141396135661
2020-04-05,28313225.033735257,20035.855399385964,10418.351181575672,8464.88156509645,66493.61234775605,0.4834812496508449
2020-04-06,28308048.72573231,19980.37826391429,10435.637396018948,8543.617636877554,71629.34761317985,0.4794680111797328
2020-04-07,28302883.705484487,19928.793553426152,10434.22462338603,8592.279585158589,76798.68825886797,0.478380332507923
2020-04-08,28297710.771672264,19896.840304800597,10424.327850074293,8619.081425458766,81986.66637167697,0.4797922162812169
2020-04-09,28292510.494975273,19896.841255620566,10414.98104466444,8632.07934766349,87183.29685580473,0.48326994278104013
2020-04-10,28287263.890594512,19937.912207485602,10413.809815306995,8638.781683506006,92383.31309678133,0.48838485877020044
2020-04-11,28281952.910536475,20026.27587011982,10426.95400531813,8645.876878334004,97585.7103841179,0.49471785726515927
2020-04-12,28276560.86635922,20165.559248726655,10459.088262964638,8659.07077689015,102793.16798994475,0.5018606031188133
2020-04-13,28271072.819657627,20357.04798588499,10513.49334303111,8683.010450132417,108011.40925291914,0.5094203853417327
2020-04-14,28265475.99824848,20599.85641845751,10592.144646670211,8721.268108173748,113248.54287724239,0.5170159486844019
