date,S,E,I1,I2,R,beta
2020-03-07,1352672.8482781667,53.5869003251055,12.778008568260667,0.0,0.0,5.000245310311344
2020-03-08,1352667.7033701183,57.49680737222468,13.21416737030458,0.5644293684739932,0.23461590125300524,4.7971875701102045
2020-03-09,1352656.753574737,64.79426120049774,15.330458587748533,1.6751452836494112,0.6604838098348351,4.435817763601251
2020-03-10,1352631.2918749175,81.24905252004963,20.13443206047683,4.48174699638907,2.0579825427743126,3.709760270759483
2020-03-11,1352599.156967341,100.40456119554221,26.627885862333724,8.126810495225861,4.900259170653571,3.166869841109822
2020-03-12,1352561.3019613323,121.3818064934194,34.32382289751397,12.635854465299744,9.57458157211108,2.7776735631917226
2020-03-13,1352510.3488647698,148.31381392120946,44.57718801996765,18.77141662822408,17.208630845494124,2.370988382213354
2020-03-14,1352436.0986535768,185.86114503959882,59.339475594177905,27.800273434090208,30.12291824577109,1.9037925859153044
2020-03-15,1352331.247148959,236.16935775909008,79.82879165833988,40.643624278677635,51.336801685454866,1.4632919064920147
2020-03-16,1352205.625969228,292.1834251043694,103.67744622251628,56.09919888604558,81.64300298199508,1.22479965675295
2020-03-17,1352060.3779022438,352.5215688193183,130.22153566262946,73.8890843205178,122.22209304677337,1.0827455075654666
2020-03-18,1351895.0131618723,416.60804301928096,159.2338889156472,93.92868181357501,174.45119739343178,0.9826516651712831
2020-03-19,1351709.816552537,483.3178779260614,190.39462787532932,116.07167063355988,239.63647027460826,0.9035228052840092
2020-03-20,1351505.8936975433,551.0660819687212,223.2218741719616,140.08881556655575,318.96818035118685,0.8358936914258085
2020-03-21,1351285.1050404902,617.9747343375134,257.05741215316283,165.64213492522748,413.45982888146,0.7754334605931246
2020-03-22,1351049.8923813172,682.094884000609,291.09989344922366,192.27523989420635,523.8762078869142,0.7203533648186211
2020-03-23,1350803.0302514257,741.6419439123749,324.47360357357275,219.42739526139098,650.6638262938682,0.6701337133241175
2020-03-24,1350547.3481682376,795.2008717869321,356.31658398359326,246.47023748632049,793.8986373633581,0.6248134595967613
2020-03-25,1350285.4696057467,841.8683007973608,385.86998689310093,272.76033646314147,953.2630068054273,0.5846068232928339
2020-03-26,1350019.5962866812,881.3216572175802,412.5534294997496,297.6978845456257,1128.0582354722303,0.5497297317515757
2020-03-27,1349751.3536142125,913.8184976014738,436.0168956015714,320.7818751590813,1317.2526797817645,0.5203303510337733
2020-03-28,1349481.7028345354,940.1377108005959,456.1649522438189,341.65408675682704,1519.5601561608955,0.4964736093134676
2020-03-29,1349210.909080691,961.4860119648383,473.1544834019978,360.1271156851095,1733.5396130202985,0.4781611699072599
2020-03-30,1348938.5524584707,979.3888037359778,487.3716153717548,376.1951929275407,1957.7054231798961,0.46533662327809644
2020-03-31,1348663.57406022,995.5761764693076,499.3940255109595,390.029228048786,2190.6380052855598,0.4578780162964361
2020-04-01,1348384.34320794,1011.8772072231965,509.9449276085413,401.9590368407412,2431.086064825025,0.4555915740149142
2020-04-02,1348098.736541486,1030.128384015799,519.8448515888654,412.44664145152524,2678.0540015053734,0.45818537836353623
2020-04-03,1347804.2245060746,1052.096849390668,529.9650393447808,422.054522454367,2930.870533677311,0.46524477175574963
2020-04-04,1347497.9554998362,1079.4237099198021,541.1854040893755,431.41210669490147,3189.2368019621217,0.47622428226466545
2020-04-05,1347176.8360176347,1113.5837350905556,554.3594268842231,441.18333583892684,3453.2540681475634,0.49043480913975823
2020-04-06,1346837.6143644098,1155.8509327122376,570.285481435888,452.03721129919967,3723.4325613106657,0.5070427809607424
2020-04-07,1346476.9653238778,1207.271288801288,589.683116520496,464.6218965343741,4000.6836911194005,0.5251115026060765
2020-04-08,1346091.5784447207,1268.638085856749,613.1738137766638,479.5424561103313,4286.297948564155,0.5436420405694343
2020-04-09,1345678.2656739303,1340.455400641319,641.2632876524176,497.3416711133886,4581.910656567378,0.5616158583640516
2020-04-10,1345234.0964581354,1422.885663025512,674.3215411144328,518.4823186868819,4889.456970082398,0.5780476090859463
2020-04-11,1344756.5574020701,1515.687656792301,712.5588876933414,543.3290427819298,5211.116320588751,0.5920476093426535
2020-04-12,1344243.7284309478,1618.154268951803,755.9986174617703,572.1286677104215,5549.245523668267,0.6028752455153203
2020-04-13,1343694.457066453,1729.066633498788,804.4491481066038,604.9889720238892,5906.299440729426,0.609990883379426
2020-04-14,1343108.5024687536,1846.6857831577818,857.4817392806789,641.8576456379355,6284.738628756909,0.6130937094449969
2020-04-15,1342486.62321481,1968.7958647863584,914.4211210326305,682.5049301942214,6686.925100042573,0.6121394834771218
2020-04-16,1341830.5916227498,2092.8018911517515,974.3551607918632,726.5143195861507,7115.009904224172,0.6073272890097907
2020-04-17,1341143.1327659646,2215.8708590419405,1036.1662230574657,773.2852355654239,7570.8189841134035,0.5990555406798886
2020-04-18,1340427.796806157,2335.098853685169,1098.5824207100923,822.0498386730234,8055.74569464992,0.5878651265106399
2020-04-19,1339688.779485485,2447.6851462136233,1160.2440438533924,871.9038997121708,8570.658924249909,0.5743772436304893
2020-04-20,1338930.7118250243,2551.093066845738,1219.7783747220456,921.8495816358064,9115.834928568993,0.5592380676215102
2020-04-21,1338158.4407926186,2643.1815687645408,1275.874979057634,970.8462508300519,9690.918989473112,0.5430719910991734
2020-04-22,1337376.8075157711,2722.3091121113293,1327.3548521118673,1017.8644615469684,10294.920180245117,0.5264638922367967
2020-04-23,1336590.4288347834,2787.410622397774,1373.2306856413097,1061.938955487971,10926.239574385409,0.509946134063697
