date,S,E,I1,I2,R,beta
2020-02-15,9039823.612403305,53.086875234423296,12.130967569012187,0.0,0.0,5.0000360725203405
2020-02-16,9039797.847975327,70.86734495695293,16.65610434988077,2.659561075829633,0.8003572599336674,4.044284443065289
2020-02-17,9039779.763650889,81.63002656494379,20.43509977766671,4.765922894741137,2.2372512043350317,3.701863245198932
2020-02-18,9039759.821957696,93.0357882744373,24.395331454189172,7.24032908046006,4.339177446169148,3.373230185111586
2020-02-19,9039739.722577881,103.4557854864317,28.674027649840504,9.83572855410237,7.144985706822955,3.1074134559461366
2020-02-20,9039714.507753287,116.26516274543606,33.84139750123302,13.06154453757585,11.157836936436833,2.823545333520526
2020-02-21,9039678.049152505,134.37713681700865,41.25914006722235,17.665654952339406,17.483524266264048,2.4482224569767452
2020-02-22,9039663.062299095,139.6798458767145,44.210684914050326,19.58831314361489,22.293753335452937,2.6238529979517557
2020-02-23,9039626.542636698,157.16299863265138,51.02446632247623,23.955646043408006,30.150449418653928,2.384922502291451
2020-02-24,9039587.380449256,175.76014789157236,58.08758205034043,28.385205550155305,39.22457235740243,2.322807231951337
2020-02-25,9039536.345820725,200.63769595634517,67.09716683674849,33.931892611808465,50.82809365015068,2.239247223186737
2020-02-26,9039459.705086255,238.9916577287912,80.56182495177295,42.02410981704788,67.56238026061543,2.081389968120832
2020-02-27,9039325.827500494,306.6602569562727,104.27559587468389,56.05130667866796,96.03824331462863,1.7614715766320708
2020-02-28,9039157.386025855,392.0261336222154,133.68111786965477,72.97904717323692,132.7913917180551,1.6806674369956491
2020-02-29,9038913.562507968,517.2305728467576,175.90274489305187,96.87377404856447,185.3106362908948,1.5753620200340375
2020-03-01,9038582.798646692,689.6297542963123,232.81745571337808,128.33401847878943,255.3240938133441,1.5531235279303075
2020-03-02,9038131.667554876,928.5307136858346,310.30745347862376,170.28135189059998,348.1506995862208,1.5737721345907973
2020-03-03,9037511.53663247,1261.5268307820802,417.07387108881454,227.12945444554296,471.7187747410508,1.61446369078653
2020-03-04,9036655.51391493,1725.9523489358758,565.1822153557829,305.11460585653924,637.2893236874747,1.6627841608870273
2020-03-05,9035473.26498326,2371.1943327452864,771.0178535946975,412.8909692579069,860.776503193807,1.7102675504894007
2020-03-06,9033845.521525,3260.7297715164195,1056.3219746766015,562.2290950917621,1164.467428500059,1.7506155304469206
2020-03-07,9031619.035555435,4473.2826266623015,1449.1539736797158,768.7741828716637,1579.1899227670738,1.7791766967459857
2020-03-08,9028603.044403829,6102.3640686860535,1984.5444407931227,1052.7676726324194,2146.9320273991666,1.7928247075565407
2020-03-09,9024568.608543843,8253.367658225552,2704.533318121974,1439.5784678549066,2923.838502493709,1.7898581115788867
2020-03-10,9019252.335198585,11037.45544538215,3657.2392154126956,1959.8358686349252,3983.397344693095,1.76986350940488
2020-03-11,9012365.8302892,14561.806719001663,4894.618025037766,2648.9191384218702,5419.489080561731,1.7335161433498059
2020-03-12,9003611.47488041,18916.572883409302,6468.690188121057,3545.562707481227,7348.821170637148,1.682391629173187
2020-03-13,8992703.342036493,24160.396592358436,8426.325317034909,4689.416497612281,9912.145994655186,1.618807776353977
2020-03-14,8979390.280094199,30307.46590936832,10803.180209723901,6117.605549297735,13273.62583574714,1.5456246537775253
2020-03-15,8963477.841257177,37318.65648028086,13617.749629806376,7860.614317068068,17617.82821101067,1.4659765274438141
2020-03-16,8944846.388224114,45098.137825180514,16866.513031356946,9938.039445488932,23144.115483952446,1.3829321854714995
2020-03-17,8923462.305831913,53496.903998445305,20521.028570458773,12354.836113991074,30058.565409766405,1.2993681832202328
2020-03-18,8899380.23529434,62323.35681083676,24527.74690867095,15098.705611306299,38563.95570608111,1.217711803941186
2020-03-19,8872737.02560668,71358.62614626175,28810.72922598654,18139.15223735215,48848.72026625106,1.1397886587777364
2020-03-20,8843738.86570107,80374.245814266,33276.82802247084,21428.428642365987,61076.01719156674,1.0668632260673656
2020-03-21,8812642.900712214,89150.50239982361,37822.645195274556,24904.27650070471,75374.06632339065,0.9997666788712727
2020-03-22,8779735.85823582,97493.05672433031,42342.448062512776,28494.15153640504,91828.76054444507,0.938965574301231
2020-03-23,8745312.789888006,105245.55202083378,46736.00239358861,32120.422949147778,110479.2825894818,0.8846428541179031
2020-03-24,8709658.355782164,112297.03056491229,50915.36192521161,35705.89903868271,131317.08688290263,0.8367613203028463
2020-03-25,8673032.63580056,118583.6494911912,54809.86076214255,39179.010347118005,154288.1944007923,0.7951091112741416
2020-03-26,8635662.316566281,124085.30973877033,58368.87027842476,42478.06418257575,179298.36273926304,0.7593392248467267
2020-03-27,8597736.7651683,128818.83793953904,61562.309172486464,45554.16853703496,206220.39435277224,0.7290147786712688
2020-03-28,8559408.499917805,132828.92334547234,64379.24026705885,48372.67568644725,234902.68654079738,0.7036240801514214
2020-03-29,8520797.466225198,136177.8784340634,66824.94068301065,50913.19388685415,265178.1117549235,0.6825976186934897
2020-03-30,8481997.428235304,138936.0029538466,68916.9910217171,53168.35792703702,296872.401731565,0.6653402945095761
2020-03-31,8443082.858628271,141173.79056485288,70681.07862262854,55141.693704220794,329811.3833994989,0.6512583527595668
2020-04-01,8404115.507503161,142956.22670254865,72147.07783162217,56844.988633081775,363826.6619938611,0.6397794500206557
2020-04-02,8365149.527264623,144339.6918167946,73345.78146708914,58295.55206536662,398759.6021382617,0.6303881396456045
2020-04-03,8326235.178773396,145370.7756727751,74306.54676672352,59513.69760386225,434463.6798919193,0.6226259839434091
